GT,prediction
note045,note041
note046,note041
note047,note041
note048,note046
note049,note041
note050,note031
note051,note039
note052,note051
note053,note039
note054,note043
note055,note043
note056,note039
note057,note040
note058,note040
note059,note040
note060,note043
note061,note043
note062,note043
note063,note021
note064,note063
note065,note046
note066,note021
note067,note021
note068,note021
note069,note050
note070,note021
note071,note021
note072,note021
note073,note021
note074,note021
note075,note068
note076,note067
note077,note067
note078,note021
note079,note072
note080,note061
note081,note079
note082,note021
note083,note021
note084,note072
note085,note073
note086,note079
note087,note072
note088,note079
note089,note072
note090,note072
note091,note091
note092,note091
note093,note091
note094,note091
note095,note091
note096,note091
note097,note085
note098,note091
note099,note091
note100,note091
note101,note091
note102,note091
note103,note091
note104,note091
note105,note091
note106,note091
note107,note091
note108,note091
note021,note021
note022,note021
note023,note021
note024,note021
note025,note021
note026,note027
note027,note021
note028,note042
note029,note042
note030,note021
note031,note042
note032,note042
note033,note030
note034,note030
note035,note030
note036,note030
note037,note030
note038,note062
note039,note062
note040,note052
note041,note065
note042,note066
note043,note067
note044,note067
note045,note069
note046,note070
note047,note071
note048,note071
note049,note062
note050,note062
note051,note076
note052,note064
note053,note065
note054,note066
note055,note067
note056,note068
note057,note069
note058,note070
note059,note070
note060,note060
note061,note061
note062,note075
note063,note075
note064,note064
note065,note065
note066,note090
note067,note079
note068,note068
note069,note081
note070,note070
note071,note083
note072,note072
note073,note085
note074,note086
note075,note087
note076,note088
note077,note089
note078,note090
note079,note091
note080,note097
note081,note097
note082,note097
note083,note097
note084,note096
note085,note097
note086,note098
note087,note099
note088,note097
note089,note089
note090,note090
note091,note091
note092,note098
note093,note098
note094,note097
note095,note095
note096,note091
note097,note097
note098,note098
note099,note098
note100,note098
note101,note101
note102,note103
note103,note103
note104,note098
note105,note098
note106,note098
note107,note098
note108,note103
note021,note021
note022,note021
note023,note021
note024,note021
note025,note021
note026,note021
note027,note021
note028,note021
note029,note041
note030,note042
note031,note043
note032,note021
note033,note045
note034,note034
note035,note034
note036,note048
note037,note049
note038,note062
note039,note063
note040,note064
note041,note053
note042,note066
note043,note067
note044,note068
note045,note057
note046,note058
note047,note059
note048,note060
note049,note061
note050,note062
note051,note063
note052,note064
note053,note065
note054,note066
note055,note067
note056,note068
note057,note057
note058,note070
note059,note071
note060,note060
note061,note061
note062,note062
note063,note063
note064,note064
note065,note077
note066,note078
note067,note079
note068,note068
note069,note081
note070,note070
note071,note083
note072,note072
note073,note073
note074,note086
note075,note087
note076,note076
note077,note089
note078,note090
note079,note079
note080,note080
note081,note081
note082,note094
note083,note095
note084,note084
note085,note085
note086,note086
note087,note099
note088,note088
note089,note089
note090,note102
note091,note091
note092,note092
note093,note093
note094,note094
note095,note095
note096,note096
note097,note097
note098,note098
note099,note099
note100,note100
note101,note101
note102,note102
note103,note103
note104,note104
note105,note098
note106,note106
note107,note100
note108,note108
note021,note107
note022,note100
note023,note100
note024,note100
note025,note100
note026,note100
note027,note100
note028,note100
note029,note100
note030,note100
note031,note100
note032,note100
note033,note100
note034,note100
note035,note100
note036,note100
note037,note100
note038,note100
note039,note100
note040,note100
note041,note100
note042,note100
note043,note100
note044,note100
note045,note100
note046,note100
note047,note100
note048,note100
note049,note100
note050,note100
note051,note100
note052,note100
note053,note100
note054,note100
note055,note100
note056,note100
note057,note100
note058,note100
note059,note100
note060,note100
note061,note100
note062,note100
note063,note100
note064,note100
note065,note100
note066,note100
note067,note100
note068,note100
note069,note100
note070,note100
note071,note100
note072,note100
note073,note100
note074,note100
note075,note100
note076,note100
note077,note100
note078,note100
note079,note100
note080,note100
note081,note100
note082,note100
note083,note100
note084,note100
note085,note100
note086,note100
note087,note100
note088,note100
note089,note100
note090,note100
note091,note100
note092,note100
note093,note100
note094,note100
note095,note100
note096,note100
note097,note100
note098,note100
note099,note100
note100,note100
note101,note100
note102,note100
note103,note100
note104,note100
note105,note100
note106,note100
note107,note100
note108,note100
note021,note028
note022,note026
note023,note038
note024,note026
note025,note040
note026,note041
note027,note027
note028,note086
note029,note056
note030,note042
note031,note043
note032,note044
note033,note045
note034,note058
note035,note047
note036,note048
note037,note049
note038,note050
note039,note051
note040,note064
note041,note053
note042,note054
note043,note055
note044,note056
note045,note057
note046,note058
note047,note059
note048,note060
note049,note061
note050,note050
note051,note075
note052,note052
note053,note065
note054,note054
note055,note055
note056,note056
note057,note057
note058,note058
note059,note059
note060,note060
note061,note073
note062,note062
note063,note075
note064,note064
note065,note065
note066,note078
note067,note067
note068,note068
note069,note069
note070,note082
note071,note071
note072,note084
note073,note073
note074,note086
note075,note075
note076,note076
note077,note077
note078,note078
note079,note079
note080,note080
note081,note081
note082,note082
note083,note083
note084,note084
note085,note085
note086,note086
note087,note087
note088,note088
note089,note089
note090,note090
note091,note091
note092,note092
note093,note093
note094,note094
note095,note095
note096,note096
note097,note097
note098,note098
note099,note099
note100,note100
note101,note101
note102,note102
note103,note103
note104,note104
note105,note105
note106,note106
note107,note107
note108,note108
note021,note023
note022,note023
note023,note023
note024,note023
note025,note030
note026,note030
note027,note030
note028,note030
note029,note030
note030,note030
note031,note030
note032,note044
note033,note045
note034,note046
note035,note047
note036,note048
note037,note037
note038,note038
note039,note039
note040,note052
note041,note041
note042,note042
note043,note043
note044,note044
note045,note045
note046,note046
note047,note047
note048,note048
note049,note049
note050,note062
note051,note063
note052,note064
note053,note065
note054,note066
note055,note067
note056,note068
note057,note069
note058,note058
note059,note059
note060,note060
note061,note061
note062,note074
note063,note063
note064,note076
note065,note065
note066,note066
note067,note067
note068,note080
note069,note081
note070,note070
note071,note083
note072,note084
note073,note073
note074,note086
note075,note087
note076,note088
note077,note077
note078,note078
note079,note091
note080,note080
note081,note093
note082,note094
note083,note095
note084,note096
note085,note097
